Date,Benchmark,,,G20,,,G40,,,G60,,,G80,,,G100,,
23/02/2018,"120,6455798","220,6455798","0,1821510994","287,2928541","387,2928541","1,170275488","303,2228089","403,2228089","1,220652799","289,6286944","389,6286944","0,9302166162","307,7300409","407,7300409","1,072788197","284,8747034","384,8747034","1,035132779"
02/03/2018,"115,5217414","215,5217414","-2,322203057","280,016534","380,016534","-1,878764357","295,0166822","395,0166822","-2,035134551","279,3168863","379,3168863","-2,64657307","297,5974978","397,5974978","-2,485110756","275,1555516","375,1555516","-2,525276854"
09/03/2018,"121,7961571","221,7961571","2,911268097","293,5202581","393,5202581","3,553456992","308,6811847","408,6811847","3,459221627","292,3172805","392,3172805","3,427317546","311,0143224","411,0143224","3,374474104","287,8387944","387,8387944","3,380795712"
16/03/2018,"120,353689","220,353689","-0,6503575711","291,764337","391,764337","-0,4462085659","307,7590288","407,7590288","-0,225641878","291,948911","391,948911","-0,09389581298","310,9215518","410,9215518","-0,02257113559","286,9149663","386,9149663","-0,2381989923"
23/03/2018,"110,3706032","210,3706032","-4,530482719","281,840885","381,840885","-2,533015658","298,6161058","398,6161058","-2,2422368","281,3784272","381,3784272","-2,696903475","299,6926356","399,6926356","-2,732617978","322,2913968","422,2913968","9,143205505"
30/03/2018,"113,7672214","213,7672214","1,61458785","285,898506","385,898506","1,062647076","301,927174","401,927174","0,8306408476","285,4548728","385,4548728","1,068871575","304,9653981","404,9653981","1,319204316","327,3676503","427,3676503","1,202073625"
06/04/2018,"112,4424315","212,4424315","-0,6197348178","288,761707","388,761707","0,7419570057","303,531539","403,531539","0,3991680841","287,3837691","387,3837691","0,5004207849","307,1743826","407,1743826","0,5454748752","326,1694904","426,1694904","-0,2803581177"
13/04/2018,"116,2924912","216,2924912","1,812283767","291,2472208","391,2472208","0,6393412096","310,2413223","410,2413223","1,662765522","292,3409962","392,3409962","1,27966825","311,4023883","411,4023883","1,038377138","330,5825391","430,5825391","1,03551493"
20/04/2018,"117,5293538","217,5293538","0,5718472209","295,9642582","395,9642582","1,205641126","315,1000782","415,1000782","1,184365308","297,5526635","397,5526635","1,328351447","316,3847006","416,3847006","1,211055755","334,3572472","434,3572472","0,8766514564"
27/04/2018,"117,2961192","217,2961192","-0,1072198285","306,9679728","406,9679728","2,778966629","324,1535572","424,1535572","2,181035243","302,5885552","402,5885552","1,26672317","321,6294279","421,6294279","1,259586938","339,3213278","439,3213278","1,142856631"
04/05/2018,"116,7557048","216,7557048","-0,2486995175","317,749225","417,749225","2,64916478","331,5289591","431,5289591","1,738851832","309,5214573","409,5214573","1,722081269","327,6690384","427,6690384","1,4324452","346,3205293","446,3205293","1,593185001"
11/05/2018,"121,4149169","221,4149169","2,149522249","324,0424662","424,0424662","1,506463884","338,9468105","438,9468105","1,718969549","315,952715","415,952715","1,570432412","333,467467","433,467467","1,35582146","352,0640005","452,0640005","1,286848985"
18/05/2018,"120,4985466","220,4985466","-0,4138701732","329,5740472","429,5740472","1,304487508","344,9743825","444,9743825","1,373189611","321,0553795","421,0553795","1,226741482","336,6401743","436,6401743","0,73193666","356,4954897","456,4954897","0,9802791629"
25/05/2018,"119,5599723","219,5599723","-0,4256600846","332,2087056","432,2087056","0,613318802","347,279861","447,279861","0,5181148827","322,2681132","422,2681132","0,288022374","337,1144086","437,1144086","0,1086098641","357,0187035","457,0187035","0,1146153274"
01/06/2018,"119,566281","219,566281","0,002873337947","333,1951271","433,1951271","0,2282280498","348,516776","448,516776","0,2765416259","323,0447484","423,0447484","0,1839199257","336,6119118","436,6119118","-0,1149577296","356,7191074","456,7191074","-0,06555445055"
08/06/2018,"122,6285379","222,6285379","1,394684505","334,3102894","434,3102894","0,2574272493","353,6217137","453,6217137","1,138182109","326,157268","426,157268","0,7357424036","339,0933191","439,0933191","0,5683324786","358,4836441","458,4836441","0,3863505317"
15/06/2018,"122,3560262","222,3560262","-0,1224064545","339,8390369","439,8390369","1,272994823","356,9942088","456,9942088","0,7434598032","328,9415871","428,9415871","0,6533548314","343,8255308","443,8255308","1,077723457","363,7211065","463,7211065","1,142344436"
22/06/2018,"120,4057182","220,4057182","-0,8771104761","343,1948978","443,1948978","0,7629747745","355,3408909","455,3408909","-0,3617809303","326,1910031","426,1910031","-0,6412490844","339,2395696","439,2395696","-1,03328017","358,2880091","458,2880091","-1,171630388"
29/06/2018,"117,8360736","217,8360736","-1,165870206","335,3244415","435,3244415","-1,775845421","349,3509375","449,3509375","-1,315487697","321,2980108","421,2980108","-1,148074986","334,5830644","434,5830644","-1,060128805","352,7674885","452,7674885","-1,204596343"
06/07/2018,"120,436418","220,436418","1,193716154","341,2104916","441,2104916","1,352106507","350,9954124","450,9954124","0,3659667228","321,8668629","421,8668629","0,1350236852","334,7067937","434,7067937","0,02847080573","353,270772","453,270772","0,1111571641"
13/07/2018,"122,6795717","222,6795717","1,017596693","349,1868759","449,1868759","1,807841031","358,7984277","458,7984277","1,730176203","327,4697243","427,4697243","1,328111282","339,457393","439,457393","1,0928284","357,1881816","457,1881816","0,8642537401"
20/07/2018,"123,1841592","223,1841592","0,2265980198","348,3257204","448,3257204","-0,1917143056","358,5689767","458,5689767","-0,05001128734","326,3686128","426,3686128","-0,257588184","337,7182314","437,7182314","-0,3957520405","355,4383178","455,4383178","-0,3827447582"
27/07/2018,"124,9854078","224,9854078","0,8070683002","344,7561575","444,7561575","-0,7961985533","358,8273372","458,8273372","0,05634059719","329,4995492","429,4995492","0,7343261924","342,6644721","442,6644721","1,13000564","360,4727602","460,4727602","1,10540598"
03/08/2018,"124,9843371","224,9843371","-0,0004758975306","344,3602326","444,3602326","-0,08902066747","360,1288714","460,1288714","0,2836653561","332,2501085","432,2501085","0,640410288","344,2635808","444,2635808","0,3612462262","361,6887392","461,6887392","0,2640718638"
10/08/2018,"123,5436216","223,5436216","-0,6403625775","353,9808665","453,9808665","2,165052854","363,7457126","463,7457126","0,7860496102","334,3258317","434,3258317","0,4802134596","346,3888503","446,3888503","0,4783803111","362,6158054","462,6158054","0,2007989629"
17/08/2018,"123,5309241","223,5309241","-0,005680099441","348,8139397","448,8139397","-1,13813757","360,2728617","460,2728617","-0,7488696511","330,2670006","430,2670006","-0,9345129402","341,1426019","441,1426019","-1,175264211","356,5158836","456,5158836","-1,318571854"
24/08/2018,"126,056098","226,056098","1,129675417","347,4936723","447,4936723","-0,2941680913","357,8293247","457,8293247","-0,5308887843","329,6012842","429,6012842","-0,1547216958","341,5751829","441,5751829","0,09805922124","357,1362966","457,1362966","0,1359017336"
31/08/2018,"127,6037248","227,6037248","0,6846206821","348,0018018","448,0018018","0,1135500972","358,3150151","458,3150151","0,106085472","331,6960149","431,6960149","0,4875987985","344,2738695","444,2738695","0,6111499705","359,2216228","459,2216228","0,4561716529"
07/09/2018,"123,7480515","223,7480515","-1,694029086","340,1974386","440,1974386","-1,742038351","349,1340065","449,1340065","-2,003209211","324,7159447","424,7159447","-1,61689475","337,286294","437,286294","-1,572808121","351,9950467","451,9950467","-1,573657629"
14/09/2018,"126,8753103","226,8753103","1,397669736","345,191157","445,191157","1,134426955","351,8987055","451,8987055","0,6155621618","327,9741318","427,9741318","0,767144992","339,714045","439,714045","0,5551857063","355,2380798","455,2380798","0,7174930619"
21/09/2018,"130,4113831","230,4113831","1,55859745","349,180965","449,180965","0,8962010896","357,3958991","457,3958991","1,216465888","336,3781741","436,3781741","1,963679969","350,6207634","450,6207634","2,48041165","366,0039337","466,0039337","2,364884305"
28/09/2018,"128,9771805","228,9771805","-0,6224530146","353,5788473","453,5788473","0,9790891963","356,867015","456,867015","-0,1156293926","334,4430771","434,4430771","-0,4434449555","349,8852913","449,8852913","-0,1632130962","364,6893981","464,6893981","-0,2820868033"
05/10/2018,"125,618631","225,618631","-1,466761663","343,6392072","443,6392072","-2,191380872","347,3186408","447,3186408","-2,089967953","327,2203037","427,2203037","-1,662536194","341,8693478","441,8693478","-1,781774967","358,0756949","458,0756949","-1,423252441"
12/10/2018,"116,4784841","216,4784841","-4,051148994","326,8859219","426,8859219","-3,776331088","329,7264083","429,7264083","-3,932819001","311,1725851","411,1725851","-3,756309909","322,3911027","422,3911027","-4,408145801","337,6673598","437,6673598","-4,455232034"
19/10/2018,"116,4034475","216,4034475","-0,03466238241","331,1103635","431,1103635","0,9895949675","334,2449335","434,2449335","1,051488834","314,4909346","414,4909346","0,807045416","324,7942645","424,7942645","0,5689423344","340,2957634","440,2957634","0,600548234"
26/10/2018,"107,9820737","207,9820737","-3,891515545","314,0113056","414,0113056","-3,966283195","319,4295843","419,4295843","-3,411749466","299,8261512","399,8261512","-3,538022711","309,9038383","409,9038383","-3,505326565","325,3154141","425,3154141","-3,402337825"
02/11/2018,"113,7863492","213,7863492","2,790757586","331,430179","431,430179","4,207342448","339,8618413","439,8618413","4,871439156","318,5498032","418,5498032","4,682948312","331,3425626","431,3425626","5,230183837","346,1182739","446,1182739","4,891160562"
09/11/2018,"116,7058228","216,7058228","1,365603375","333,9100417","433,9100417","0,5748004708","341,8122965","441,8122965","0,4434245067","319,612892","419,612892","0,2539933819","329,8907588","429,8907588","-0,3365779141","346,459339","446,459339","0,07645172143"
16/11/2018,"113,5760001","213,5760001","-1,444272544","324,323201","424,323201","-2,20940743","333,2481238","433,2481238","-1,938418819","312,4949303","412,4949303","-1,696316256","322,2505011","422,2505011","-1,777255627","339,2513045","439,2513045","-1,614488458"
23/11/2018,"107,6819348","207,6819348","-2,759703945","318,9418852","418,9418852","-1,26821154","331,3016474","431,3016474","-0,4492752058","307,7329043","407,7329043","-1,154444734","315,7861556","415,7861556","-1,530926662","333,1296676","433,1296676","-1,393652526"
30/11/2018,"114,7503643","214,7503643","3,40348789","325,6308244","425,6308244","1,596626987","336,3702848","436,3702848","1,175195465","311,6376516","411,6376516","0,9576728439","320,8295761","420,8295761","1,21298423","338,3774503","438,3774503","1,211596225"
07/12/2018,"106,8290381","206,8290381","-3,688620611","322,4793478","422,4793478","-0,7404248986","329,9849458","429,9849458","-1,46328456","305,1219618","405,1219618","-1,58287022","312,4952371","412,4952371","-1,980454672","329,6323214","429,6323214","-1,994885662"
14/12/2018,"104,4959495","204,4959495","-1,128027583","318,5604365","418,5604365","-0,9275983123","326,6663044","426,6663044","-0,7718040904","303,7440893","403,7440893","-0,3401130104","310,4803657","410,4803657","-0,4884593127","327,9155083","427,9155083","-0,3996005455"
21/12/2018,"93,22006626","193,2200663","-5,51398855","298,3072563","398,3072563","-4,838770804","308,665596","408,665596","-4,218919613","287,8187701","387,8187701","-3,944409249","293,7701124","393,7701124","-4,070901972","310,0598073","410,0598073","-4,172716495"
28/12/2018,"97,10863808","197,1086381","2,012509309","307,0419607","407,0419607","2,192956383","314,4976287","414,4976287","1,427091675","293,1627752","393,1627752","1,377964532","299,0593315","399,0593315","1,343225129","314,5402626","414,5402626","1,092634591"
04/01/2019,"100,6815674","200,6815674","1,812670086","314,4291477","414,4291477","1,814846555","320,7891412","420,7891412","1,517864534","301,0644778","401,0644778","2,009778926","308,5007736","408,5007736","2,365924401","324,3586553","424,3586553","2,368501587"
11/01/2019,"106,355715","206,355715","2,827438351","328,2037254","428,2037254","3,323747322","336,1761549","436,1761549","3,656704081","313,0220097","413,0220097","2,98144876","321,3093273","421,3093273","3,135502924","336,487682","436,487682","2,858201794"
18/01/2019,"111,0012953","211,0012953","2,251248675","340,3434072","440,3434072","2,835024798","347,3542056","447,3542056","2,562737686","324,0944595","424,0944595","2,680837713","331,7094065","431,7094065","2,468513875","346,6908328","446,6908328","2,337557558"
25/01/2019,"111,1467949","211,1467949","0,06895673308","345,0962518","445,0962518","1,079349554","350,0577318","450,0577318","0,6043368244","324,2404737","424,2404737","0,03442964102","331,9736579","431,9736579","0,06121048002","346,8744554","446,8744554","0,04110731327"
